,Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year,Continentes,month_idx
240,2009-03-01,Jetstar,Japan,20476.0,143.027,22.659,20782.0,149.579,7.562,2009,Asia,3
241,2009-03-01,Jetstar,New Zealand,16618.0,33.259,0.0,16013.0,27.381,0.0,2009,Oceania,3
242,2009-03-01,Jetstar,Singapore,10701.0,24.614,0.0,9610.0,8.346,11.162,2009,Asia,3
243,2009-03-01,Jetstar,Thailand,5444.0,168.651,1.447,5065.0,91.351,1.099,2009,Asia,3
244,2009-03-01,Jetstar,USA,2879.0,53.062,1.07,3017.0,80.666,0.362,2009,América do Norte,3
245,2009-03-01,Jetstar,Vietnam,2267.0,13.054,0.0,1727.0,0.284,0.0,2009,Asia,3
246,2009-03-01,Korean Air,"Korea, Republic of",10009.0,848.339,110.407,11285.0,483.43,3.05,2009,Asia,3
247,2009-03-01,LAN Airlines,Chile,2983.0,167.609,0.961,3155.0,85.081,3.771,2009,América do Sul,3
248,2009-03-01,LAN Airlines,New Zealand,1933.0,34.33,0.0,2452.0,43.468,0.0,2009,Oceania,3
249,2009-03-01,Malaysia Airlines,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,3
250,2009-03-01,Malaysia Airlines,Malaysia,29568.0,2029.105,12.7,33098.0,1367.913,0.0,2009,Asia,3
251,2009-03-01,Our Airline,Nauru,275.0,0.238,0.0,285.0,10.827,0.0,2009,Oceania,3
252,2009-03-01,Our Airline,Solomon Islands,412.0,0.0,0.0,498.0,0.0,0.0,2009,Oceania,3
253,2009-03-01,OzJet,Indonesia,565.0,0.0,0.0,581.0,0.0,0.0,2009,Asia,3
254,2009-03-01,Pacific Air Express,Solomon Islands,0.0,2.199,0.0,0.0,42.356,0.0,2009,Oceania,3
255,2009-03-01,Philippine Airlines,Philippines,5016.0,78.443,4.465,5319.0,46.92,1.666,2009,Asia,3
256,2009-03-01,Qantas Airways,Argentina,3104.0,20.684,0.0,3545.0,26.191,0.876,2009,América do Sul,3
257,2009-03-01,Qantas Airways,China,7084.0,615.345,23.984,6712.0,176.517,9.769,2009,Asia,3
258,2009-03-01,Qantas Airways,Germany,3563.0,115.206,3.916,4044.0,25.423,52.271,2009,Europa,3
259,2009-03-01,Qantas Airways,Hong Kong,23961.0,1258.853,13.564,23508.0,821.513,66.571,2009,Asia,3
260,2009-03-01,Qantas Airways,India,2050.0,45.883,0.0,1900.0,18.194,4.429,2009,Asia,3
261,2009-03-01,Qantas Airways,Indonesia,3365.0,54.174,0.0,3138.0,156.178,3.035,2009,Asia,3
262,2009-03-01,Qantas Airways,Japan,9008.0,128.524,44.406,10140.0,139.654,65.682,2009,Asia,3
263,2009-03-01,Qantas Airways,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,3
264,2009-03-01,Qantas Airways,New Caledonia,2076.0,1.989,0.175,2148.0,13.676,3.312,2009,Oceania,3
265,2009-03-01,Qantas Airways,New Zealand,53301.0,1312.128,0.0,50755.0,1407.354,197.989,2009,Oceania,3
266,2009-03-01,Qantas Airways,Philippines,3746.0,26.754,4.725,3566.0,53.774,2.041,2009,Asia,3
267,2009-03-01,Qantas Airways,Qatar,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,3
268,2009-03-01,Qantas Airways,Singapore,37462.0,1564.592,30.861,37446.0,2025.173,163.228,2009,Asia,3
269,2009-03-01,Qantas Airways,South Africa,6796.0,91.569,4.502,6511.0,71.962,10.622,2009,África,3
270,2009-03-01,Qantas Airways,Thailand,4084.0,72.9,5.745,3993.0,212.109,14.644,2009,Asia,3
271,2009-03-01,Qantas Airways,United Kingdom,15817.0,376.534,55.21,18639.0,114.616,145.625,2009,Europa,3
272,2009-03-01,Qantas Airways,USA,37167.0,1615.147,195.942,43585.0,471.386,188.052,2009,América do Norte,3
273,2009-03-01,Royal Brunei Airlines,Brunei,4398.0,45.084,0.082,4667.0,115.841,0.0,2009,Asia,3
274,2009-03-01,Royal Brunei Airlines,New Zealand,1579.0,54.835,0.0,904.0,50.094,0.0,2009,Oceania,3
275,2009-03-01,Singapore Airlines,New Zealand,0.0,136.979,0.0,0.0,207.337,0.0,2009,Oceania,3
276,2009-03-01,Singapore Airlines,Singapore,87665.0,4621.113,125.814,88818.0,4850.947,1.093,2009,Asia,3
277,2009-03-01,Solomon Airlines,Solomon Islands,361.0,4.746,0.0,435.0,4.56,0.0,2009,Oceania,3
278,2009-03-01,South African Airways,South Africa,4771.0,30.42,6.452,4256.0,143.858,1.442,2009,África,3
279,2009-03-01,Tasman Cargo Airlines,New Zealand,0.0,290.742,0.0,0.0,264.383,0.0,2009,Oceania,3
280,2009-03-01,Thai Airways International,Thailand,35488.0,1387.495,154.441,32040.0,2473.414,5.586,2009,Asia,3
281,2009-03-01,Tiger Airways,Singapore,4086.0,0.0,0.0,3947.0,0.0,0.0,2009,Asia,3
282,2009-03-01,United Airlines,USA,15491.0,79.28,65.436,18085.0,494.153,3.788,2009,América do Norte,3
283,2009-03-01,United Parcel Service,Hong Kong,0.0,0.0,0.0,0.0,5.695,0.0,2009,Asia,3
284,2009-03-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,97.25,0.0,2009,Asia,3
285,2009-03-01,United Parcel Service,USA,0.0,958.958,0.0,0.0,0.0,0.0,2009,América do Norte,3
286,2009-03-01,V Australia,USA,3308.0,106.712,0.0,4649.0,86.1,0.0,2009,América do Norte,3
287,2009-03-01,Vietnam Airlines,Vietnam,8062.0,193.453,0.0,6829.0,164.282,0.0,2009,Asia,3
288,2009-03-01,Virgin Atlantic Airways,Hong Kong,3250.0,462.407,0.0,2551.0,236.122,0.0,2009,Asia,3
289,2009-03-01,Virgin Atlantic Airways,United Kingdom,2692.0,35.29,0.0,3992.0,29.653,0.0,2009,Europa,3
290,2009-03-01,Virgin Australia,Fiji,8253.0,5.005,0.0,8230.0,29.633,0.0,2009,Oceania,3
291,2009-03-01,Virgin Australia,Indonesia,7105.0,0.0,0.0,7149.0,0.0,0.0,2009,Asia,3
292,2009-03-01,Virgin Australia,New Zealand,36886.0,34.521,0.0,33860.0,37.332,0.0,2009,Oceania,3
293,2009-03-01,Virgin Australia,Papua New Guinea,835.0,0.0,0.0,923.0,7.492,0.0,2009,Oceania,3
294,2009-03-01,Virgin Australia,Solomon Islands,837.0,0.0,0.0,757.0,3.739,0.0,2009,Oceania,3
295,2009-03-01,Virgin Australia,Tonga,666.0,1.181,0.0,729.0,2.896,0.0,2009,Oceania,3
296,2009-03-01,Virgin Australia,Vanuatu,2433.0,2.319,0.0,2303.0,6.36,0.0,2009,Oceania,3
297,2009-03-01,Virgin Samoa,Samoa,1593.0,0.51,0.0,1452.0,1.187,0.0,2009,Oceania,3
298,2009-04-01,Aerolineas Argentinas,Argentina,1809.0,3.855,0.84,1449.0,9.093,0.0,2009,América do Sul,4
299,2009-04-01,Aerolineas Argentinas,New Zealand,2192.0,41.002,0.0,2296.0,71.651,0.0,2009,Oceania,4
300,2009-04-01,Air Austral,France,12.0,0.0,0.0,52.0,1.847,0.0,2009,Europa,4
301,2009-04-01,Air Austral,Réunion,346.0,1.479,0.0,329.0,1.306,0.0,2009,África,4
302,2009-04-01,Air Caledonie,New Caledonia,3691.0,4.241,0.417,3569.0,87.188,1.0,2009,Oceania,4
303,2009-04-01,Air Canada,Canada,4464.0,250.357,0.021,5822.0,226.175,0.016,2009,América do Norte,4
304,2009-04-01,Air Canada,USA,0.0,0.0,0.0,0.0,0.0,0.0,2009,América do Norte,4
305,2009-04-01,Air China,China,9250.0,352.109,18.013,8470.0,165.912,4.372,2009,Asia,4
306,2009-04-01,Air Mauritius,Mauritius,1456.0,28.999,0.341,1787.0,45.323,0.0,2009,África,4
307,2009-04-01,Air New Zealand,New Zealand,96785.0,1248.674,251.241,90610.0,1195.498,3.449,2009,Oceania,4
308,2009-04-01,Air Niugini,Papua New Guinea,7757.0,67.191,1.16,7714.0,216.993,15.942,2009,Oceania,4
309,2009-04-01,Air Pacific,Fiji,13254.0,252.171,0.029,14353.0,198.408,10.677,2009,Oceania,4
310,2009-04-01,Air Tahiti Nui,French Polynesia,39.0,0.0,0.0,164.0,0.0,0.0,2009,Oceania,4
311,2009-04-01,Air Vanuatu,Vanuatu,3324.0,21.077,0.0,3536.0,39.473,0.0,2009,Oceania,4
312,2009-04-01,AirAsia X,Malaysia,18647.0,169.696,0.0,18466.0,28.326,0.0,2009,Asia,4
313,2009-04-01,Airlines PNG,Papua New Guinea,455.0,0.807,0.015,431.0,4.66,0.014,2009,Oceania,4
314,2009-04-01,Asiana Airlines,"Korea, Republic of",6907.0,186.772,25.243,6985.0,84.117,0.0,2009,Asia,4
315,2009-04-01,British Airways,Singapore,2014.0,131.482,0.0,2209.0,270.448,0.0,2009,Asia,4
316,2009-04-01,British Airways,Thailand,4331.0,51.209,0.0,3552.0,45.196,0.0,2009,Asia,4
317,2009-04-01,British Airways,United Kingdom,6961.0,238.477,57.901,9791.0,112.386,0.0,2009,Europa,4
318,2009-04-01,Cargolux Airlines Intl,Luxembourg,0.0,100.283,0.0,0.0,0.0,0.0,2009,Europa,4
319,2009-04-01,Cargolux Airlines Intl,New Zealand,0.0,0.0,0.0,0.0,71.787,0.0,2009,Oceania,4
320,2009-04-01,Cargolux Airlines Intl,Singapore,0.0,83.627,0.0,0.0,0.0,0.0,2009,Asia,4
321,2009-04-01,Cargolux Airlines Intl,USA,0.0,0.0,0.0,0.0,57.742,0.0,2009,América do Norte,4
322,2009-04-01,Cathay Pacific Airways,Hong Kong,62994.0,2825.632,140.602,63885.0,2885.312,24.127,2009,Asia,4
323,2009-04-01,China Airlines,Taiwan,10424.0,109.723,31.228,10730.0,34.619,0.0,2009,Asia,4
324,2009-04-01,China Eastern Airlines,China,6433.0,165.189,10.45,5960.0,95.939,4.936,2009,Asia,4
325,2009-04-01,China Southern Airlines,China,6475.0,347.055,14.561,5184.0,7.715,5.269,2009,Asia,4
326,2009-04-01,Continental Micronesia,Guam,1432.0,0.382,0.002,1416.0,1.109,0.006,2009,Oceania,4
327,2009-04-01,Emirates,New Zealand,25162.0,821.054,0.0,22135.0,788.593,0.0,2009,Oceania,4
328,2009-04-01,Emirates,Singapore,3927.0,57.59,19.24,3248.0,372.649,0.0,2009,Asia,4
329,2009-04-01,Emirates,Thailand,2637.0,0.221,0.0,1985.0,1.42,0.0,2009,Asia,4
330,2009-04-01,Emirates,United Arab Emirates,41397.0,1136.463,112.58,48563.0,1622.721,0.581,2009,Asia,4
331,2009-04-01,Etihad Airways,Singapore,549.0,47.371,0.002,455.0,99.62,0.0,2009,Asia,4
332,2009-04-01,Etihad Airways,United Arab Emirates,12517.0,459.456,61.761,18147.0,553.667,19.74,2009,Asia,4
333,2009-04-01,Eva Air,Taiwan,2721.0,92.021,5.395,2560.0,26.762,1.051,2009,Asia,4
334,2009-04-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,187.771,0.0,2009,Asia,4
335,2009-04-01,Federal Express Corporation,USA,0.0,694.526,11.95,0.0,0.0,0.0,2009,América do Norte,4
336,2009-04-01,Garuda Indonesia,Indonesia,15468.0,208.975,13.426,16375.0,128.556,0.014,2009,Asia,4
337,2009-04-01,Hawaiian Airlines,USA,1718.0,1.981,2.379,2041.0,29.848,0.452,2009,América do Norte,4
338,2009-04-01,JALways,Japan,10238.0,170.89,82.076,10043.0,350.903,1.352,2009,Asia,4
339,2009-04-01,Jetstar,Indonesia,12742.0,174.278,0.0,13788.0,17.397,0.391,2009,Asia,4
340,2009-04-01,Jetstar,Japan,17838.0,205.922,8.05,16182.0,243.891,10.042,2009,Asia,4
341,2009-04-01,Jetstar,New Zealand,15917.0,27.026,0.0,16148.0,28.273,0.0,2009,Oceania,4
342,2009-04-01,Jetstar,Singapore,10701.0,27.882,0.0,10737.0,6.604,11.382,2009,Asia,4
343,2009-04-01,Jetstar,Thailand,5819.0,131.998,0.0,6254.0,129.903,1.591,2009,Asia,4
344,2009-04-01,Jetstar,USA,2954.0,25.871,1.952,3352.0,61.94,0.771,2009,América do Norte,4
345,2009-04-01,Jetstar,Vietnam,1539.0,10.382,0.0,1733.0,0.525,0.0,2009,Asia,4
346,2009-04-01,Korean Air,"Korea, Republic of",9573.0,705.644,104.117,11196.0,392.984,3.242,2009,Asia,4
347,2009-04-01,LAN Airlines,Chile,2809.0,215.007,1.736,2939.0,86.709,3.216,2009,América do Sul,4
348,2009-04-01,LAN Airlines,New Zealand,3143.0,9.041,0.0,3191.0,43.05,0.002,2009,Oceania,4
349,2009-04-01,Malaysia Airlines,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,4
350,2009-04-01,Malaysia Airlines,Malaysia,35721.0,2073.837,11.96,38156.0,1213.747,0.0,2009,Asia,4
351,2009-04-01,Our Airline,Nauru,177.0,0.0,0.0,213.0,10.77,0.0,2009,Oceania,4
352,2009-04-01,Our Airline,Solomon Islands,531.0,0.0,0.0,547.0,0.0,0.0,2009,Oceania,4
353,2009-04-01,OzJet,Indonesia,776.0,0.0,0.0,778.0,0.0,0.0,2009,Asia,4
354,2009-04-01,Pacific Air Express,Solomon Islands,0.0,5.129,0.0,0.0,44.986,0.0,2009,Oceania,4
355,2009-04-01,Philippine Airlines,Philippines,6958.0,92.169,5.198,5913.0,86.873,0.0,2009,Asia,4
356,2009-04-01,Qantas Airways,Argentina,3045.0,36.811,0.0,3068.0,24.378,0.697,2009,América do Sul,4
357,2009-04-01,Qantas Airways,China,5898.0,623.636,41.621,6364.0,225.334,3.909,2009,Asia,4
358,2009-04-01,Qantas Airways,Germany,3377.0,115.908,4.309,4213.0,15.954,44.663,2009,Europa,4
359,2009-04-01,Qantas Airways,Hong Kong,24692.0,1234.221,10.642,24742.0,422.287,54.008,2009,Asia,4
360,2009-04-01,Qantas Airways,India,2254.0,66.72,0.0,1999.0,19.093,4.765,2009,Asia,4
361,2009-04-01,Qantas Airways,Indonesia,3655.0,66.811,0.001,3268.0,298.138,2.858,2009,Asia,4
362,2009-04-01,Qantas Airways,Japan,8296.0,127.551,63.407,8523.0,184.574,67.53,2009,Asia,4
363,2009-04-01,Qantas Airways,New Caledonia,2102.0,1.73,0.272,2004.0,12.087,3.003,2009,Oceania,4
364,2009-04-01,Qantas Airways,New Zealand,54749.0,1335.578,0.0,53222.0,1415.85,161.928,2009,Oceania,4
365,2009-04-01,Qantas Airways,Philippines,3383.0,22.19,4.324,3296.0,52.651,1.991,2009,Asia,4
366,2009-04-01,Qantas Airways,Singapore,39385.0,1489.658,53.854,39840.0,1802.736,128.885,2009,Asia,4
367,2009-04-01,Qantas Airways,South Africa,7204.0,80.014,4.209,7367.0,62.931,9.249,2009,África,4
368,2009-04-01,Qantas Airways,Thailand,3455.0,66.415,0.352,3659.0,233.845,12.327,2009,Asia,4
369,2009-04-01,Qantas Airways,United Kingdom,15722.0,357.114,46.611,18291.0,91.198,111.376,2009,Europa,4
370,2009-04-01,Qantas Airways,USA,39826.0,1570.293,187.805,46506.0,382.351,151.128,2009,América do Norte,4
371,2009-04-01,Royal Brunei Airlines,Brunei,5124.0,53.908,0.067,5215.0,96.289,0.0,2009,Asia,4
372,2009-04-01,Royal Brunei Airlines,New Zealand,1273.0,39.49,0.0,960.0,46.549,0.0,2009,Oceania,4
373,2009-04-01,Singapore Airlines,New Zealand,0.0,128.691,0.0,0.0,294.359,0.0,2009,Oceania,4
374,2009-04-01,Singapore Airlines,Singapore,87645.0,3692.771,86.946,99608.0,4435.877,0.792,2009,Asia,4
375,2009-04-01,Solomon Airlines,Solomon Islands,265.0,5.865,0.0,274.0,3.269,0.0,2009,Oceania,4
376,2009-04-01,South African Airways,South Africa,5291.0,22.888,3.586,5085.0,105.096,1.425,2009,África,4
377,2009-04-01,Tasman Cargo Airlines,New Zealand,0.0,286.127,0.0,0.0,252.232,0.0,2009,Oceania,4
378,2009-04-01,Thai Airways International,Thailand,38691.0,1473.343,143.671,36499.0,2219.712,4.682,2009,Asia,4
379,2009-04-01,Tiger Airways,Singapore,4122.0,0.0,0.0,4553.0,0.0,0.0,2009,Asia,4
380,2009-04-01,United Airlines,USA,15806.0,89.996,64.524,19307.0,429.418,1.467,2009,América do Norte,4
381,2009-04-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,72.531,0.0,2009,Asia,4
382,2009-04-01,United Parcel Service,USA,0.0,924.006,0.0,0.0,0.0,0.0,2009,América do Norte,4
383,2009-04-01,V Australia,USA,7544.0,186.143,0.0,9047.0,44.751,0.0,2009,América do Norte,4
384,2009-04-01,Vietnam Airlines,Vietnam,8656.0,159.458,0.0,6465.0,157.752,0.0,2009,Asia,4
385,2009-04-01,Virgin Atlantic Airways,Hong Kong,4559.0,503.267,0.0,4364.0,211.984,0.0,2009,Asia,4
386,2009-04-01,Virgin Atlantic Airways,United Kingdom,1800.0,21.325,0.0,2732.0,51.865,0.0,2009,Europa,4
387,2009-04-01,Virgin Australia,Fiji,7895.0,4.691,0.0,8078.0,26.097,0.0,2009,Oceania,4
388,2009-04-01,Virgin Australia,Indonesia,7172.0,0.0,0.0,7770.0,0.0,0.0,2009,Asia,4
389,2009-04-01,Virgin Australia,New Zealand,36454.0,53.596,0.0,35154.0,29.499,0.0,2009,Oceania,4
390,2009-04-01,Virgin Australia,Papua New Guinea,1442.0,0.0,0.0,1550.0,4.588,0.0,2009,Oceania,4
391,2009-04-01,Virgin Australia,Solomon Islands,863.0,0.0,0.0,913.0,3.028,0.0,2009,Oceania,4
392,2009-04-01,Virgin Australia,Tonga,911.0,0.655,0.0,924.0,0.949,0.0,2009,Oceania,4
393,2009-04-01,Virgin Australia,Vanuatu,2509.0,3.9,0.0,2513.0,5.846,0.0,2009,Oceania,4
394,2009-04-01,Virgin Samoa,Samoa,1355.0,0.318,0.0,1392.0,1.219,0.0,2009,Oceania,4
395,2009-05-01,Aerolineas Argentinas,Argentina,1275.0,5.821,0.8,972.0,19.01,0.0,2009,América do Sul,5
396,2009-05-01,Aerolineas Argentinas,New Zealand,1053.0,8.549,0.0,1151.0,51.795,0.0,2009,Oceania,5
397,2009-05-01,Air Austral,France,16.0,0.0,0.0,34.0,0.0,0.0,2009,Europa,5
398,2009-05-01,Air Austral,Réunion,481.0,0.027,0.0,593.0,4.737,0.0,2009,África,5
399,2009-05-01,Air Caledonie,New Caledonia,4032.0,1.817,0.351,2970.0,76.678,0.883,2009,Oceania,5
400,2009-05-01,Air Canada,Canada,4422.0,240.876,0.0,6372.0,135.141,0.023,2009,América do Norte,5
401,2009-05-01,Air China,China,7116.0,281.606,21.473,7076.0,102.78,6.21,2009,Asia,5
402,2009-05-01,Air Mauritius,Mauritius,897.0,33.535,0.132,1020.0,37.078,0.0,2009,África,5
403,2009-05-01,Air New Zealand,New Zealand,78054.0,1393.863,258.729,75511.0,1403.473,2.005,2009,Oceania,5
404,2009-05-01,Air Niugini,Papua New Guinea,7117.0,98.295,1.382,7085.0,230.382,11.25,2009,Oceania,5
405,2009-05-01,Air Pacific,Fiji,11465.0,312.528,1.876,10489.0,297.827,10.874,2009,Oceania,5
406,2009-05-01,Air Vanuatu,Vanuatu,3419.0,25.839,0.0,3534.0,47.192,0.0,2009,Oceania,5
407,2009-05-01,AirAsia X,Malaysia,19929.0,149.809,0.0,19759.0,27.272,0.0,2009,Asia,5
408,2009-05-01,Airlines PNG,Papua New Guinea,371.0,1.998,0.02,333.0,4.53,0.021,2009,Oceania,5
409,2009-05-01,Asiana Airlines,"Korea, Republic of",5171.0,172.299,36.804,5779.0,101.591,0.0,2009,Asia,5
410,2009-05-01,British Airways,Singapore,1568.0,176.611,0.0,2359.0,206.265,0.0,2009,Asia,5
411,2009-05-01,British Airways,Thailand,2974.0,74.403,0.0,3083.0,24.388,0.0,2009,Asia,5
412,2009-05-01,British Airways,United Kingdom,5561.0,279.404,61.86,9595.0,130.281,0.0,2009,Europa,5
413,2009-05-01,Cargolux Airlines Intl,Luxembourg,0.0,153.084,0.0,0.0,0.0,0.0,2009,Europa,5
414,2009-05-01,Cargolux Airlines Intl,New Zealand,0.0,0.0,0.0,0.0,74.634,0.0,2009,Oceania,5
415,2009-05-01,Cargolux Airlines Intl,Singapore,0.0,51.638,0.0,0.0,0.0,0.0,2009,Asia,5
416,2009-05-01,Cargolux Airlines Intl,USA,0.0,0.0,0.0,0.0,81.277,0.0,2009,América do Norte,5
417,2009-05-01,Cathay Pacific Airways,Hong Kong,45892.0,3033.312,164.575,51625.0,2397.003,21.165,2009,Asia,5
418,2009-05-01,China Airlines,Taiwan,8810.0,168.768,46.409,9717.0,46.315,0.454,2009,Asia,5
419,2009-05-01,China Eastern Airlines,China,4002.0,98.497,11.735,4785.0,93.371,4.023,2009,Asia,5
420,2009-05-01,China Southern Airlines,China,5362.0,310.522,15.667,4782.0,6.331,6.527,2009,Asia,5
421,2009-05-01,Continental Micronesia,Guam,1055.0,0.595,0.003,1208.0,1.168,0.003,2009,Oceania,5
422,2009-05-01,Emirates,New Zealand,20282.0,884.005,0.0,14335.0,899.645,0.36,2009,Oceania,5
423,2009-05-01,Emirates,Singapore,5867.0,61.483,28.786,5360.0,303.185,0.0,2009,Asia,5
424,2009-05-01,Emirates,Thailand,1561.0,3.272,0.0,1609.0,0.544,0.0,2009,Asia,5
425,2009-05-01,Emirates,United Arab Emirates,35185.0,1136.1,122.637,57555.0,1675.641,0.262,2009,Asia,5
426,2009-05-01,Etihad Airways,Singapore,403.0,55.461,0.0,348.0,126.705,0.004,2009,Asia,5
427,2009-05-01,Etihad Airways,United Arab Emirates,11898.0,787.302,66.446,20044.0,616.201,19.608,2009,Asia,5
428,2009-05-01,Eva Air,Taiwan,2271.0,89.464,4.744,2330.0,31.309,1.039,2009,Asia,5
429,2009-05-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,165.285,0.0,2009,Asia,5
430,2009-05-01,Federal Express Corporation,USA,0.0,770.088,20.316,0.0,0.0,0.0,2009,América do Norte,5
431,2009-05-01,Garuda Indonesia,Indonesia,14842.0,226.907,13.114,16740.0,97.638,0.015,2009,Asia,5
432,2009-05-01,Hawaiian Airlines,USA,1871.0,1.059,1.814,1802.0,32.552,0.0,2009,América do Norte,5
433,2009-05-01,JALways,Japan,8577.0,217.956,104.898,8885.0,408.683,1.167,2009,Asia,5
434,2009-05-01,Jetstar,Indonesia,14881.0,143.19,0.0,17005.0,30.934,0.346,2009,Asia,5
435,2009-05-01,Jetstar,Japan,14603.0,223.514,12.537,17030.0,223.637,13.609,2009,Asia,5
436,2009-05-01,Jetstar,New Zealand,24053.0,31.406,0.0,23739.0,35.816,0.0,2009,Oceania,5
437,2009-05-01,Jetstar,Singapore,11809.0,26.145,0.0,11739.0,10.448,11.721,2009,Asia,5
438,2009-05-01,Jetstar,Thailand,5583.0,171.071,0.092,6034.0,40.863,1.272,2009,Asia,5
439,2009-05-01,Jetstar,USA,3990.0,31.186,2.086,4014.0,53.439,1.452,2009,América do Norte,5
440,2009-05-01,Jetstar,Vietnam,2019.0,11.771,0.0,2203.0,6.546,0.0,2009,Asia,5
441,2009-05-01,Korean Air,"Korea, Republic of",8475.0,571.7,101.781,10423.0,377.051,2.612,2009,Asia,5
442,2009-05-01,LAN Airlines,Chile,2574.0,235.205,0.97,2628.0,105.604,3.89,2009,América do Sul,5
443,2009-05-01,LAN Airlines,New Zealand,1701.0,5.808,0.0,2184.0,26.489,0.0,2009,Oceania,5
444,2009-05-01,Malaysia Airlines,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,5
445,2009-05-01,Malaysia Airlines,Malaysia,30953.0,2103.359,13.933,35031.0,1387.892,0.008,2009,Asia,5
446,2009-05-01,Our Airline,Nauru,259.0,0.452,0.0,263.0,10.897,0.0,2009,Oceania,5
447,2009-05-01,Our Airline,Solomon Islands,565.0,0.0,0.0,569.0,0.0,0.0,2009,Oceania,5
448,2009-05-01,OzJet,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,2009,Asia,5
449,2009-05-01,Pacific Air Express,Solomon Islands,0.0,2.343,0.0,0.0,32.606,0.0,2009,Oceania,5
450,2009-05-01,Philippine Airlines,Philippines,5575.0,130.386,2.832,5359.0,75.925,0.0,2009,Asia,5
451,2009-05-01,Qantas Airways,Argentina,2665.0,35.877,0.0,2499.0,19.946,1.028,2009,América do Sul,5
452,2009-05-01,Qantas Airways,China,4501.0,507.938,50.21,4217.0,171.146,4.804,2009,Asia,5
453,2009-05-01,Qantas Airways,Germany,2535.0,131.264,3.438,3902.0,32.331,48.894,2009,Europa,5
454,2009-05-01,Qantas Airways,Hong Kong,19963.0,1277.088,12.736,20985.0,438.993,60.896,2009,Asia,5
455,2009-05-01,Qantas Airways,India,2637.0,58.946,0.0,2546.0,22.084,4.411,2009,Asia,5
456,2009-05-01,Qantas Airways,Indonesia,3290.0,52.574,0.0,3617.0,131.221,3.739,2009,Asia,5
457,2009-05-01,Qantas Airways,Japan,5425.0,167.477,70.439,6738.0,264.857,54.86,2009,Asia,5
458,2009-05-01,Qantas Airways,New Caledonia,2577.0,1.055,0.19,2230.0,20.294,2.802,2009,Oceania,5
459,2009-05-01,Qantas Airways,New Zealand,41744.0,1147.401,0.0,40487.0,1340.485,183.829,2009,Oceania,5
460,2009-05-01,Qantas Airways,Philippines,3467.0,25.735,4.95,3122.0,51.74,1.841,2009,Asia,5
461,2009-05-01,Qantas Airways,Singapore,33405.0,1626.459,60.341,38751.0,1619.555,146.47,2009,Asia,5
462,2009-05-01,Qantas Airways,South Africa,6610.0,133.435,4.674,6480.0,56.021,10.671,2009,África,5
463,2009-05-01,Qantas Airways,Thailand,3146.0,95.174,0.329,3424.0,95.161,14.68,2009,Asia,5
464,2009-05-01,Qantas Airways,United Kingdom,15103.0,396.722,52.753,20481.0,130.2,120.935,2009,Europa,5
465,2009-05-01,Qantas Airways,USA,43404.0,1826.716,199.266,46802.0,496.54,170.724,2009,América do Norte,5
466,2009-05-01,Qantas Airways,Vietnam,0.0,0.0,0.0,0.0,2.832,0.0,2009,Asia,5
467,2009-05-01,Royal Brunei Airlines,Brunei,3627.0,45.539,0.108,3471.0,80.453,0.0,2009,Asia,5
468,2009-05-01,Royal Brunei Airlines,New Zealand,487.0,57.054,0.0,391.0,72.621,0.0,2009,Oceania,5
469,2009-05-01,Singapore Airlines,New Zealand,0.0,104.664,0.0,0.0,276.069,0.0,2009,Oceania,5
470,2009-05-01,Singapore Airlines,Singapore,72690.0,4075.553,121.459,83408.0,4034.772,1.115,2009,Asia,5
471,2009-05-01,Solomon Airlines,Solomon Islands,423.0,12.454,0.0,426.0,4.717,0.0,2009,Oceania,5
472,2009-05-01,South African Airways,South Africa,4024.0,31.848,3.547,4497.0,104.774,2.822,2009,África,5
473,2009-05-01,Tasman Cargo Airlines,New Zealand,0.0,198.591,0.0,0.0,221.651,0.0,2009,Oceania,5
474,2009-05-01,Thai Airways International,Thailand,32073.0,1653.266,98.745,33841.0,1498.305,4.496,2009,Asia,5
475,2009-05-01,Tiger Airways,Singapore,4412.0,0.0,0.0,4733.0,0.0,0.0,2009,Asia,5
476,2009-05-01,United Airlines,USA,15636.0,111.703,68.418,17784.0,362.142,2.131,2009,América do Norte,5
477,2009-05-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,82.253,0.0,2009,Asia,5
478,2009-05-01,United Parcel Service,USA,0.0,1222.489,0.0,0.0,0.0,0.0,2009,América do Norte,5
