,Month,Passengers In,Freight In,Passengers Out,Freight Out
521,2009-06-01,6971.0,50.535,6962.0,330.301
522,2009-06-01,1601.0,1.096,1130.0,0.0
523,2009-06-01,47129.0,1249.182,59482.0,1508.848
524,2009-06-01,1004.0,61.411,912.0,112.215
525,2009-06-01,16045.0,761.68,20356.0,720.876
526,2009-06-01,1745.0,118.836,2482.0,37.719
527,2009-06-01,0.0,0.0,0.0,157.162
528,2009-06-01,0.0,947.019,0.0,0.0
529,2009-06-01,20240.0,289.145,23544.0,92.938
530,2009-06-01,1524.0,6.919,1552.0,32.155
531,2009-06-01,7447.0,332.972,8787.0,391.139
532,2009-06-01,15067.0,154.7,16562.0,16.544
533,2009-06-01,12119.0,247.654,13141.0,203.328
534,2009-06-01,19781.0,37.021,21540.0,50.331
535,2009-06-01,11466.0,24.662,12345.0,9.347
536,2009-06-01,5715.0,161.475,6440.0,22.283
537,2009-06-01,4252.0,77.517,4466.0,60.984
538,2009-06-01,1936.0,12.554,1883.0,0.165
539,2009-06-01,8230.0,792.007,11965.0,456.098
540,2009-06-01,2108.0,247.619,2515.0,125.75
541,2009-06-01,1892.0,25.059,2384.0,31.867
542,2009-06-01,0.0,0.0,0.0,11.204
543,2009-06-01,29395.0,2583.173,39665.0,1262.464
544,2009-06-01,259.0,0.497,261.0,6.418
545,2009-06-01,578.0,0.0,669.0,0.0
546,2009-06-01,0.0,4.806,0.0,34.864
547,2009-06-01,4476.0,147.187,4915.0,83.066
548,2009-06-01,2415.0,47.043,2669.0,34.709
549,2009-06-01,4121.0,466.874,4857.0,410.407
550,2009-06-01,3730.0,100.072,3884.0,21.991
551,2009-06-01,20158.0,1327.038,21041.0,377.916
552,2009-06-01,315.0,18.939,401.0,9.44
553,2009-06-01,3961.0,43.815,3744.0,76.251
554,2009-06-01,5499.0,189.644,6711.0,212.903
555,2009-06-01,1282.0,2.084,2183.0,13.29
556,2009-06-01,37802.0,744.913,38329.0,996.287
557,2009-06-01,3443.0,54.388,3432.0,172.245
558,2009-06-01,36528.0,1687.997,40134.0,1539.277
559,2009-06-01,5726.0,87.863,5967.0,49.105
560,2009-06-01,3289.0,84.685,3477.0,110.735
561,2009-06-01,18154.0,374.087,18330.0,142.386
562,2009-06-01,46724.0,1785.94,47975.0,453.816
563,2009-06-01,0.0,0.0,0.0,10.238
564,2009-06-01,3831.0,39.879,5258.0,126.701
565,2009-06-01,445.0,37.534,711.0,107.608
566,2009-06-01,0.0,131.714,0.0,343.79
567,2009-06-01,76843.0,4481.558,95089.0,3472.943
568,2009-06-01,257.0,11.008,298.0,8.189
569,2009-06-01,3938.0,24.094,4389.0,96.191
570,2009-06-01,0.0,180.725,0.0,177.985
571,2009-06-01,33201.0,1784.669,40492.0,1058.039
572,2009-06-01,4323.0,0.0,5011.0,0.0
573,2009-06-01,18904.0,97.646,20083.0,345.973
574,2009-06-01,0.0,0.0,0.0,52.447
575,2009-06-01,0.0,1177.877,0.0,0.0
576,2009-06-01,8993.0,425.63,11347.0,66.116
577,2009-06-01,5821.0,196.041,7604.0,38.157
578,2009-06-01,3088.0,603.143,3881.0,141.278
579,2009-06-01,1365.0,30.901,2258.0,82.765
580,2009-06-01,8399.0,5.605,9621.0,16.82
581,2009-06-01,10605.0,0.0,12505.0,0.0
582,2009-06-01,26581.0,51.598,29764.0,34.536
583,2009-06-01,1121.0,0.0,1206.0,7.537
584,2009-06-01,793.0,0.0,1110.0,6.739
585,2009-06-01,838.0,1.308,1063.0,1.902
586,2009-06-01,2330.0,19.606,2570.0,8.023
587,2009-06-01,1352.0,0.475,1613.0,2.565
588,2009-07-01,1725.0,4.283,1499.0,33.995
589,2009-07-01,1301.0,39.824,1399.0,25.68
590,2009-07-01,507.0,0.0,197.0,0.08
591,2009-07-01,1088.0,0.35,684.0,1.877
592,2009-07-01,3203.0,1.235,3557.0,92.758
593,2009-07-01,6739.0,382.348,6722.0,173.4
594,2009-07-01,10791.0,325.164,7469.0,119.186
595,2009-07-01,1170.0,18.614,1284.0,57.143
596,2009-07-01,45.0,0.0,4.0,0.0
597,2009-07-01,91112.0,1567.009,89497.0,1701.231
598,2009-07-01,8866.0,80.835,8491.0,226.013
599,2009-07-01,19143.0,281.684,19334.0,223.574
600,2009-07-01,5036.0,13.533,4889.0,38.502
601,2009-07-01,22433.0,104.867,21385.0,22.532
602,2009-07-01,545.0,2.845,471.0,5.619
603,2009-07-01,6863.0,204.444,4811.0,69.712
604,2009-07-01,1501.0,146.728,2271.0,198.009
605,2009-07-01,3056.0,100.041,3152.0,34.297
606,2009-07-01,11849.0,293.363,8734.0,103.598
607,2009-07-01,0.0,77.821,0.0,0.0
608,2009-07-01,0.0,0.0,0.0,77.891
609,2009-07-01,0.0,40.118,0.0,0.0
610,2009-07-01,0.0,0.0,0.0,51.158
611,2009-07-01,64255.0,3413.096,47196.0,2131.546
612,2009-07-01,9564.0,234.622,7422.0,44.984
613,2009-07-01,7214.0,31.911,3845.0,134.774
614,2009-07-01,5075.0,306.222,3504.0,17.208
615,2009-07-01,1395.0,0.165,1479.0,1.69
616,2009-07-01,7201.0,421.6,6496.0,100.859
617,2009-07-01,25979.0,897.049,21865.0,930.759
618,2009-07-01,4581.0,42.442,3371.0,288.526
619,2009-07-01,1206.0,6.804,983.0,0.001
620,2009-07-01,67327.0,1491.406,48266.0,1482.378
621,2009-07-01,221.0,54.124,157.0,113.055
622,2009-07-01,23759.0,825.289,18978.0,585.411
623,2009-07-01,2715.0,159.663,1749.0,29.924
624,2009-07-01,0.0,0.0,0.0,20.368
625,2009-07-01,0.0,850.738,0.0,0.0
626,2009-07-01,23628.0,334.059,21798.0,128.399
627,2009-07-01,2560.0,4.765,2779.0,26.251
628,2009-07-01,2160.0,0.0,2448.0,0.0
629,2009-07-01,12863.0,548.397,9853.0,419.677
630,2009-07-01,15487.0,161.707,15233.0,18.541
631,2009-07-01,14209.0,293.321,11125.0,174.108
632,2009-07-01,24330.0,34.07,26480.0,48.347
633,2009-07-01,12988.0,25.602,10981.0,7.93
634,2009-07-01,7081.0,206.707,5982.0,36.04
635,2009-07-01,3577.0,128.64,3683.0,34.391
636,2009-07-01,1500.0,4.405,1114.0,0.124
637,2009-07-01,14546.0,877.065,9978.0,345.529
638,2009-07-01,2915.0,277.182,2721.0,86.678
639,2009-07-01,2468.0,12.731,2854.0,41.734
640,2009-07-01,0.0,0.0,0.0,3.696
641,2009-07-01,42096.0,2659.173,41019.0,1082.43
642,2009-07-01,261.0,0.523,264.0,7.343
643,2009-07-01,750.0,0.0,640.0,0.0
644,2009-07-01,0.0,3.75,0.0,51.084
645,2009-07-01,5918.0,234.388,4654.0,100.461
646,2009-07-01,2685.0,14.903,2520.0,19.07
647,2009-07-01,6119.0,735.517,3637.0,177.254
648,2009-07-01,4846.0,121.119,3486.0,26.072
649,2009-07-01,26003.0,1398.3,18766.0,280.757
650,2009-07-01,438.0,16.097,254.0,2.625
651,2009-07-01,4262.0,72.281,4113.0,91.172
652,2009-07-01,8755.0,178.895,7662.0,240.84
653,2009-07-01,0.0,0.0,0.0,22.8
654,2009-07-01,2012.0,0.673,2017.0,10.358
655,2009-07-01,48407.0,984.179,46629.0,1346.247
656,2009-07-01,3566.0,66.811,2668.0,67.331
657,2009-07-01,43209.0,1624.068,38140.0,1728.923
658,2009-07-01,7501.0,91.459,6697.0,50.48
659,2009-07-01,2815.0,82.107,3204.0,119.428
660,2009-07-01,20056.0,416.777,16668.0,86.807
661,2009-07-01,0.0,0.0,0.0,90.4
662,2009-07-01,52883.0,2316.111,50572.0,417.975
663,2009-07-01,0.0,0.0,0.0,0.931
664,2009-07-01,5362.0,129.453,5155.0,103.668
665,2009-07-01,1869.0,65.762,2167.0,33.353
666,2009-07-01,0.0,151.88,0.0,331.787
667,2009-07-01,113507.0,5450.963,95946.0,3771.405
668,2009-07-01,334.0,7.812,285.0,8.028
669,2009-07-01,5371.0,33.334,4722.0,100.546
670,2009-07-01,0.0,266.732,0.0,270.556
671,2009-07-01,47844.0,2104.772,37834.0,1167.057
672,2009-07-01,4466.0,0.0,4958.0,0.0
673,2009-07-01,22010.0,21.683,21276.0,392.606
674,2009-07-01,0.0,0.0,0.0,75.809
675,2009-07-01,0.0,1303.169,0.0,0.0
676,2009-07-01,12450.0,382.932,12044.0,53.904
677,2009-07-01,9663.0,223.953,8218.0,43.632
678,2009-07-01,5688.0,573.652,4114.0,149.334
679,2009-07-01,2492.0,37.932,2399.0,27.828
680,2009-07-01,11765.0,3.169,11087.0,21.398
681,2009-07-01,13868.0,0.0,13000.0,0.0
682,2009-07-01,34126.0,67.113,35243.0,30.285
683,2009-07-01,1877.0,0.0,1793.0,8.966
684,2009-07-01,1168.0,0.0,1123.0,5.042
685,2009-07-01,1101.0,1.486,1148.0,1.27
686,2009-07-01,3116.0,0.257,2874.0,7.082
687,2009-07-01,1915.0,1.414,1814.0,2.695
688,2009-08-01,1383.0,6.209,1199.0,17.022
689,2009-08-01,894.0,39.457,1109.0,47.976
690,2009-08-01,193.0,0.585,377.0,0.0
691,2009-08-01,548.0,0.0,900.0,5.969
692,2009-08-01,3594.0,1.522,2723.0,85.589
693,2009-08-01,6142.0,285.411,6699.0,192.525
694,2009-08-01,9102.0,266.654,7712.0,147.338
695,2009-08-01,1227.0,34.147,1070.0,44.86
696,2009-08-01,44.0,0.08,4.0,0.0
697,2009-08-01,86489.0,1555.259,87855.0,1668.279
698,2009-08-01,7416.0,82.228,7902.0,212.466
699,2009-08-01,17879.0,312.188,17985.0,250.623
700,2009-08-01,4202.0,13.885,4023.0,37.384
701,2009-08-01,22224.0,111.75,21701.0,19.547
702,2009-08-01,356.0,1.919,430.0,4.627
703,2009-08-01,5911.0,185.666,6743.0,77.248
704,2009-08-01,1754.0,120.852,1928.0,166.544
705,2009-08-01,3989.0,56.383,2472.0,31.437
706,2009-08-01,8451.0,325.261,9890.0,96.132
707,2009-08-01,0.0,131.779,0.0,0.0
708,2009-08-01,0.0,0.0,0.0,112.484
709,2009-08-01,0.0,57.146,0.0,0.0
710,2009-08-01,0.0,0.0,0.0,117.013
711,2009-08-01,53988.0,3431.321,55440.0,2163.033
712,2009-08-01,7911.0,213.008,9012.0,58.832
713,2009-08-01,5294.0,81.821,4228.0,78.818
714,2009-08-01,4649.0,317.822,4291.0,13.251
715,2009-08-01,1644.0,0.621,1683.0,1.527
716,2009-08-01,5771.0,486.619,6580.0,134.458
717,2009-08-01,21600.0,969.313,16904.0,1016.471
718,2009-08-01,3433.0,67.446,3126.0,344.418
719,2009-08-01,1470.0,5.065,982.0,0.285
720,2009-08-01,52870.0,1537.805,50469.0,2025.985
721,2009-08-01,194.0,52.205,135.0,119.946
722,2009-08-01,21625.0,829.989,19966.0,721.261
723,2009-08-01,2282.0,161.222,2915.0,37.048
724,2009-08-01,0.0,0.0,0.0,14.998
725,2009-08-01,0.0,913.151,0.0,0.0
726,2009-08-01,20468.0,334.293,19909.0,143.539
727,2009-08-01,2256.0,1.218,2414.0,28.472
728,2009-08-01,5391.0,0.0,5911.0,0.0
729,2009-08-01,10972.0,399.869,10968.0,450.885
730,2009-08-01,15639.0,184.617,15706.0,6.044
731,2009-08-01,17765.0,364.526,18648.0,214.25
732,2009-08-01,25761.0,31.005,27820.0,48.709
733,2009-08-01,12344.0,20.626,12803.0,10.105
734,2009-08-01,5987.0,180.418,5949.0,33.607
735,2009-08-01,3797.0,85.828,4311.0,39.863
736,2009-08-01,1464.0,8.97,1824.0,0.088
737,2009-08-01,11044.0,879.583,13463.0,334.51
738,2009-08-01,2936.0,226.348,3146.0,129.515
739,2009-08-01,2222.0,43.578,2574.0,69.874
740,2009-08-01,0.0,0.0,0.0,0.0
741,2009-08-01,38366.0,2603.463,36760.0,1059.861
742,2009-08-01,184.0,0.46,168.0,8.426
743,2009-08-01,7.0,0.0,19.0,0.0
744,2009-08-01,0.0,1.411,0.0,35.41
745,2009-08-01,4702.0,223.394,4140.0,72.705
746,2009-08-01,2277.0,12.49,2754.0,14.497
747,2009-08-01,4220.0,666.199,4196.0,107.514
748,2009-08-01,4006.0,123.043,3866.0,21.126
749,2009-08-01,20583.0,1200.273,22229.0,282.739
750,2009-08-01,259.0,13.77,211.0,4.643
751,2009-08-01,2828.0,66.596,2809.0,78.979
752,2009-08-01,5782.0,126.888,6401.0,135.384
753,2009-08-01,0.0,0.0,0.0,103.306
754,2009-08-01,2426.0,1.076,1894.0,52.703
755,2009-08-01,45389.0,938.873,45223.0,1405.182
756,2009-08-01,0.0,0.0,0.0,5.713
757,2009-08-01,3462.0,27.768,2666.0,58.453
758,2009-08-01,35560.0,1563.458,33704.0,1503.332
759,2009-08-01,6745.0,127.348,5865.0,56.972
760,2009-08-01,2561.0,57.153,2716.0,107.973
761,2009-08-01,16555.0,325.808,17589.0,82.162
762,2009-08-01,42280.0,2519.734,48340.0,378.352
763,2009-08-01,0.0,0.0,0.0,0.755
764,2009-08-01,5024.0,69.349,4677.0,96.436
765,2009-08-01,1417.0,54.629,1067.0,122.171
766,2009-08-01,0.0,94.256,0.0,351.206
767,2009-08-01,90892.0,4904.455,97623.0,3356.931
768,2009-08-01,985.0,7.918,1005.0,15.413
769,2009-08-01,4314.0,31.211,3770.0,102.796
770,2009-08-01,0.0,271.048,0.0,243.713
771,2009-08-01,41333.0,2110.0,37984.0,1279.466
772,2009-08-01,4800.0,0.0,5016.0,0.0
773,2009-08-01,17735.0,53.551,20350.0,395.957
774,2009-08-01,0.0,0.0,0.0,15.0
775,2009-08-01,0.0,1338.525,0.0,0.0
776,2009-08-01,10380.0,351.143,11113.0,94.573
777,2009-08-01,7620.0,292.709,5833.0,47.725
778,2009-08-01,4195.0,518.835,4110.0,195.08
779,2009-08-01,1958.0,33.043,2338.0,42.235
780,2009-08-01,10744.0,9.383,10817.0,27.445
781,2009-08-01,12493.0,0.0,11215.0,0.0
782,2009-08-01,32431.0,60.776,35329.0,35.705
783,2009-08-01,1394.0,0.0,1390.0,6.794
784,2009-08-01,714.0,0.0,711.0,6.963
785,2009-08-01,1076.0,1.654,1092.0,1.353
786,2009-08-01,2739.0,5.428,2573.0,7.279
787,2009-08-01,1455.0,6.364,1871.0,1.626
788,2009-09-01,1542.0,15.406,1826.0,14.995
789,2009-09-01,1292.0,39.529,1581.0,60.446
790,2009-09-01,78.0,0.65,70.0,3.787
791,2009-09-01,592.0,1.479,836.0,6.604
792,2009-09-01,3721.0,1.348,3767.0,105.066
793,2009-09-01,6893.0,229.11,5268.0,190.214
794,2009-09-01,0.0,0.0,0.0,0.0
795,2009-09-01,9159.0,279.349,8912.0,93.982
796,2009-09-01,1118.0,23.349,1237.0,43.215
797,2009-09-01,33.0,0.0,25.0,0.275
798,2009-09-01,83745.0,1499.086,83936.0,1638.479
799,2009-09-01,8270.0,81.444,8434.0,252.665
800,2009-09-01,18904.0,341.403,19891.0,207.768
801,2009-09-01,4196.0,27.404,4713.0,45.169
802,2009-09-01,22253.0,132.152,23553.0,52.881
803,2009-09-01,424.0,4.86,429.0,4.433
804,2009-09-01,5501.0,227.399,6313.0,93.389
805,2009-09-01,2109.0,129.619,2038.0,159.628
806,2009-09-01,3731.0,27.614,2540.0,27.81
807,2009-09-01,9163.0,325.911,9284.0,80.322
808,2009-09-01,0.0,108.767,0.0,0.0
809,2009-09-01,0.0,0.0,0.0,61.041
810,2009-09-01,0.0,46.124,0.0,0.0
811,2009-09-01,0.0,0.0,0.0,81.578
812,2009-09-01,54367.0,3444.974,51094.0,2455.0
813,2009-09-01,6315.0,211.099,6802.0,33.697
814,2009-09-01,4570.0,122.003,5397.0,82.045
815,2009-09-01,4340.0,279.678,4616.0,9.348
816,2009-09-01,1696.0,0.102,1721.0,1.286
817,2009-09-01,5726.0,426.957,5578.0,158.135
818,2009-09-01,23060.0,1003.15,19776.0,952.723
819,2009-09-01,4678.0,62.755,4483.0,402.353
820,2009-09-01,1571.0,7.429,963.0,0.329
821,2009-09-01,53478.0,1368.325,49197.0,2280.187
822,2009-09-01,250.0,40.82,223.0,118.182
823,2009-09-01,20920.0,899.706,19988.0,888.205
824,2009-09-01,1750.0,110.275,2048.0,48.608
825,2009-09-01,0.0,0.0,0.0,36.916
826,2009-09-01,0.0,849.005,0.0,0.0
827,2009-09-01,22339.0,363.826,22787.0,100.203
828,2009-09-01,2590.0,1.98,2745.0,25.171
829,2009-09-01,7586.0,0.0,8201.0,0.0
830,2009-09-01,12929.0,253.894,12853.0,373.173
831,2009-09-01,16103.0,196.048,16641.0,3.581
832,2009-09-01,21642.0,342.109,22645.0,311.628
833,2009-09-01,25183.0,35.237,26421.0,47.585
834,2009-09-01,12641.0,28.5,11822.0,7.343
835,2009-09-01,6316.0,188.022,5838.0,44.265
836,2009-09-01,4536.0,37.051,4523.0,38.482
837,2009-09-01,1499.0,5.401,1514.0,0.0
838,2009-09-01,10925.0,785.711,12372.0,482.915
839,2009-09-01,2778.0,138.157,3145.0,96.293
840,2009-09-01,2492.0,41.736,2545.0,76.473
841,2009-09-01,367.0,0.273,292.0,6.027
842,2009-09-01,36871.0,2565.524,39940.0,1182.9
843,2009-09-01,212.0,0.095,159.0,9.786
844,2009-09-01,26.0,0.0,27.0,0.0
845,2009-09-01,0.0,3.711,0.0,33.633
846,2009-09-01,3938.0,151.644,4541.0,73.022
847,2009-09-01,2480.0,12.737,3017.0,31.406
848,2009-09-01,5682.0,635.786,5154.0,153.133
849,2009-09-01,4522.0,132.119,3692.0,23.045
850,2009-09-01,23565.0,1288.325,20051.0,397.262
851,2009-09-01,253.0,24.78,296.0,4.812
852,2009-09-01,4013.0,85.781,3099.0,88.138
853,2009-09-01,7546.0,120.057,8448.0,160.231
854,2009-09-01,2080.0,0.571,2392.0,10.883
855,2009-09-01,46059.0,946.258,45597.0,1374.938
856,2009-09-01,0.0,0.0,0.0,15.77
857,2009-09-01,3284.0,60.609,2923.0,87.325
858,2009-09-01,39068.0,1514.415,39309.0,1582.202
859,2009-09-01,6638.0,106.114,5929.0,60.774
860,2009-09-01,2371.0,70.545,2517.0,84.219
861,2009-09-01,18925.0,362.92,17385.0,122.198
862,2009-09-01,45486.0,1971.752,48918.0,392.66
863,2009-09-01,0.0,0.0,0.0,10.473
864,2009-09-01,5580.0,45.778,5413.0,98.009
865,2009-09-01,1909.0,59.694,1683.0,78.423
866,2009-09-01,0.0,121.596,0.0,347.185
867,2009-09-01,104031.0,4989.298,107061.0,3354.118
868,2009-09-01,1012.0,3.544,1094.0,11.19
869,2009-09-01,5008.0,37.071,4957.0,127.956
870,2009-09-01,0.0,303.027,0.0,298.135
871,2009-09-01,42779.0,2185.583,42296.0,1209.129
872,2009-09-01,3858.0,0.0,4601.0,0.0
873,2009-09-01,19206.0,85.879,19745.0,445.662
874,2009-09-01,0.0,0.0,0.0,26.5
875,2009-09-01,0.0,1190.417,0.0,0.0
876,2009-09-01,11410.0,264.071,13120.0,185.07
877,2009-09-01,6646.0,223.851,7601.0,31.419
878,2009-09-01,4054.0,575.993,3557.0,177.365
879,2009-09-01,2455.0,37.186,1520.0,44.264
880,2009-09-01,11116.0,6.055,11333.0,18.742
881,2009-09-01,10715.0,0.0,11054.0,0.0
882,2009-09-01,35306.0,61.697,37724.0,31.356
883,2009-09-01,1590.0,0.0,1675.0,8.325
884,2009-09-01,779.0,0.0,821.0,5.764
885,2009-09-01,934.0,1.96,939.0,0.635
886,2009-09-01,2736.0,13.856,3072.0,7.492
887,2009-09-01,2059.0,1.641,1651.0,2.348
888,2009-10-01,2343.0,6.29,2122.0,12.438
889,2009-10-01,1540.0,59.635,1692.0,72.25
890,2009-10-01,66.0,0.689,49.0,6.684
891,2009-10-01,850.0,0.748,723.0,4.655
892,2009-10-01,3436.0,2.384,3351.0,111.895
893,2009-10-01,7000.0,290.152,4758.0,166.597
894,2009-10-01,11115.0,338.237,9339.0,152.568
895,2009-10-01,1121.0,30.879,769.0,43.766
896,2009-10-01,87.0,0.0,57.0,0.0
897,2009-10-01,89181.0,1731.902,91152.0,1752.423
898,2009-10-01,8644.0,59.252,8085.0,250.296
899,2009-10-01,21705.0,378.335,20023.0,244.561
900,2009-10-01,4396.0,11.029,4157.0,45.616
901,2009-10-01,26980.0,114.579,25541.0,47.482
902,2009-10-01,442.0,0.764,411.0,4.117
903,2009-10-01,8853.0,158.502,6994.0,121.663
904,2009-10-01,2425.0,174.491,1666.0,190.414
905,2009-10-01,3646.0,53.354,2508.0,29.333
906,2009-10-01,10694.0,305.229,6514.0,110.939
907,2009-10-01,0.0,172.68,0.0,0.0
908,2009-10-01,0.0,0.0,0.0,90.586
909,2009-10-01,0.0,38.456,0.0,0.0
910,2009-10-01,0.0,0.0,0.0,69.246
911,2009-10-01,62399.0,3327.485,49864.0,2571.342
912,2009-10-01,8544.0,181.926,7482.0,54.406
913,2009-10-01,7315.0,156.28,5815.0,80.906
914,2009-10-01,5471.0,294.145,5324.0,17.047
915,2009-10-01,1571.0,0.229,1555.0,1.155
916,2009-10-01,6804.0,330.41,5900.0,209.643
917,2009-10-01,26690.0,1131.095,23787.0,985.436
918,2009-10-01,5771.0,120.928,4897.0,418.925
919,2009-10-01,2158.0,3.932,1231.0,0.106
920,2009-10-01,67030.0,1582.231,38103.0,2019.135
921,2009-10-01,331.0,69.578,192.0,136.935
922,2009-10-01,23693.0,928.819,13812.0,889.665
923,2009-10-01,2894.0,136.281,2383.0,48.103
924,2009-10-01,0.0,0.0,0.0,10.345
925,2009-10-01,0.0,815.878,0.0,0.0
926,2009-10-01,24955.0,492.417,22886.0,113.105
927,2009-10-01,2908.0,1.29,2749.0,27.952
928,2009-10-01,8613.0,0.0,7650.0,0.0
929,2009-10-01,14313.0,237.774,11564.0,402.594
930,2009-10-01,17416.0,309.864,16590.0,12.885
931,2009-10-01,19163.0,541.242,18044.0,194.472
932,2009-10-01,27285.0,31.416,28239.0,47.01
933,2009-10-01,13054.0,43.694,10890.0,7.491
934,2009-10-01,7126.0,197.855,5777.0,34.069
935,2009-10-01,4773.0,62.896,4450.0,29.856
936,2009-10-01,1467.0,9.809,1679.0,0.207
937,2009-10-01,14559.0,712.13,11144.0,390.845
938,2009-10-01,2955.0,193.017,2690.0,101.678
939,2009-10-01,2404.0,47.174,2910.0,61.033
940,2009-10-01,332.0,1.196,349.0,41.951
941,2009-10-01,44862.0,3218.832,35880.0,1170.512
942,2009-10-01,151.0,0.092,176.0,4.93
943,2009-10-01,23.0,0.0,37.0,0.017
944,2009-10-01,0.0,2.12,0.0,51.559
945,2009-10-01,5498.0,169.826,5032.0,134.665
946,2009-10-01,3079.0,31.738,2692.0,36.66
947,2009-10-01,6756.0,811.624,5568.0,151.382
948,2009-10-01,0.0,0.0,0.0,0.0
949,2009-10-01,5502.0,126.86,3201.0,18.613
950,2009-10-01,27685.0,1438.553,22593.0,396.964
951,2009-10-01,569.0,22.023,382.0,1.911
952,2009-10-01,3401.0,97.8,3545.0,76.993
953,2009-10-01,9249.0,166.166,8240.0,194.054
954,2009-10-01,0.0,0.0,0.0,6.5
955,2009-10-01,0.0,0.0,0.0,0.0
956,2009-10-01,2354.0,1.894,2215.0,13.112
957,2009-10-01,49400.0,1003.259,52519.0,1393.873
958,2009-10-01,3664.0,35.543,3046.0,97.109
959,2009-10-01,44525.0,1734.749,34114.0,1632.31
960,2009-10-01,7541.0,91.103,6165.0,58.267
961,2009-10-01,4016.0,76.011,2768.0,71.189
962,2009-10-01,18789.0,446.478,14213.0,120.398
963,2009-10-01,53088.0,2313.898,45164.0,335.114
964,2009-10-01,0.0,0.0,0.0,17.691
965,2009-10-01,6824.0,64.937,4751.0,122.827
966,2009-10-01,1855.0,46.844,2194.0,85.382
967,2009-10-01,0.0,151.837,0.0,496.686
968,2009-10-01,123210.0,5688.529,103858.0,3802.459
969,2009-10-01,1293.0,1.359,1201.0,11.777
970,2009-10-01,5163.0,36.529,4220.0,198.837
971,2009-10-01,0.0,260.722,0.0,288.347
972,2009-10-01,49075.0,2350.233,39936.0,1319.14
973,2009-10-01,5052.0,0.0,4977.0,0.0
974,2009-10-01,22472.0,20.483,18799.0,463.82
975,2009-10-01,0.0,0.0,0.0,40.7
976,2009-10-01,0.0,1523.099,0.0,0.0
977,2009-10-01,15473.0,186.518,11882.0,239.927
978,2009-10-01,9192.0,257.308,6726.0,26.107
979,2009-10-01,5622.0,603.748,4356.0,175.784
980,2009-10-01,2864.0,26.065,2133.0,40.587
981,2009-10-01,12843.0,9.957,11702.0,23.946
982,2009-10-01,12860.0,0.0,11762.0,0.0
983,2009-10-01,36590.0,74.098,40916.0,32.846
984,2009-10-01,1406.0,0.0,1315.0,7.678
985,2009-10-01,714.0,0.0,737.0,8.415
986,2009-10-01,863.0,0.978,801.0,2.452
987,2009-10-01,3074.0,1.463,2863.0,8.522
988,2009-10-01,2150.0,0.775,1951.0,0.85
989,2009-11-01,1611.0,4.403,2475.0,30.445
990,2009-11-01,1185.0,70.456,829.0,51.996
991,2009-11-01,36.0,0.0,29.0,17.726
992,2009-11-01,444.0,1.379,424.0,4.37
993,2009-11-01,3536.0,4.379,3806.0,106.982
994,2009-11-01,4910.0,279.422,5011.0,204.122
995,2009-11-01,10654.0,364.67,9911.0,129.848
996,2009-11-01,1372.0,39.16,992.0,47.768
997,2009-11-01,0.0,0.0,152.0,0.0
998,2009-11-01,80088.0,1831.912,82025.0,1664.59
999,2009-11-01,7791.0,59.431,7979.0,248.418
1000,2009-11-01,16606.0,343.3,15278.0,228.204
1001,2009-11-01,3458.0,26.914,3391.0,35.223
1002,2009-11-01,26748.0,198.269,26531.0,61.053
1003,2009-11-01,438.0,0.608,483.0,6.929
1004,2009-11-01,7721.0,216.494,7144.0,125.778
1005,2009-11-01,592.0,17.608,418.0,4.027
1006,2009-11-01,3274.0,43.357,3326.0,29.01
1007,2009-11-01,6782.0,235.509,5848.0,107.669
1008,2009-11-01,0.0,142.812,0.0,0.0
1009,2009-11-01,0.0,0.0,0.0,141.031
1010,2009-11-01,0.0,31.143,0.0,0.0
1011,2009-11-01,0.0,0.0,0.0,97.944
1012,2009-11-01,53204.0,3790.823,56860.0,2456.07
1013,2009-11-01,6832.0,221.66,9935.0,29.445
1014,2009-11-01,7210.0,281.235,8161.0,119.333
1015,2009-11-01,6856.0,472.963,7111.0,15.407
1016,2009-11-01,1506.0,0.328,1425.0,0.616
1017,2009-11-01,6397.0,367.025,6374.0,176.137
1018,2009-11-01,25762.0,1362.339,24056.0,1013.285
1019,2009-11-01,9434.0,142.231,6898.0,648.446
1020,2009-11-01,2194.0,3.977,1619.0,1.316
1021,2009-11-01,49478.0,1821.924,46758.0,2311.379
1022,2009-11-01,453.0,79.158,407.0,111.697
1023,2009-11-01,18590.0,852.151,17577.0,762.295
1024,2009-11-01,2002.0,155.299,2760.0,39.099
1025,2009-11-01,0.0,0.0,0.0,8.317
1026,2009-11-01,0.0,750.635,0.0,0.0
1027,2009-11-01,20272.0,552.803,20166.0,144.828
1028,2009-11-01,2737.0,5.35,2765.0,22.499
1029,2009-11-01,8579.0,0.0,7195.0,0.0
1030,2009-11-01,12653.0,284.146,12422.0,343.861
1031,2009-11-01,15332.0,363.334,15250.0,6.191
1032,2009-11-01,19401.0,554.907,20865.0,268.667
1033,2009-11-01,26134.0,36.455,28022.0,39.201
1034,2009-11-01,11999.0,44.963,12617.0,7.903
1035,2009-11-01,6437.0,223.197,6553.0,26.203
1036,2009-11-01,4573.0,58.654,4719.0,38.966
1037,2009-11-01,2084.0,10.091,2678.0,0.303
1038,2009-11-01,12062.0,903.885,15661.0,665.178
1039,2009-11-01,2418.0,270.305,2976.0,56.326
1040,2009-11-01,2270.0,46.682,2758.0,73.933
1041,2009-11-01,220.0,7.44,243.0,34.278
